Series Name,Series Code,Country Name,Country Code,2024 [YR2024]
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Sri Lanka,LKA,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,St. Kitts and Nevis,KNA,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,St. Lucia,LCA,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,St. Martin (French part),MAF,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,St. Vincent and the Grenadines,VCT,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Sub-Saharan Africa,SSF,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Sub-Saharan Africa (excluding high income),SSA,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Sub-Saharan Africa (IDA & IBRD countries),TSS,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Sudan,SDN,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Suriname,SUR,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Sweden,SWE,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Switzerland,CHE,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Syrian Arab Republic,SYR,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Tajikistan,TJK,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Tanzania,TZA,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Thailand,THA,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Timor-Leste,TLS,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Togo,TGO,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Tonga,TON,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Trinidad and Tobago,TTO,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Tunisia,TUN,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Turkiye,TUR,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Turkmenistan,TKM,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Turks and Caicos Islands,TCA,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Tuvalu,TUV,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Uganda,UGA,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Ukraine,UKR,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,United Arab Emirates,ARE,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,United Kingdom,GBR,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,United States,USA,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Upper middle income,UMC,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Uruguay,URY,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Uzbekistan,UZB,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Vanuatu,VUT,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,"Venezuela, RB",VEN,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Viet Nam,VNM,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Virgin Islands (U.S.),VIR,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,West Bank and Gaza,PSE,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,World,WLD,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,"Yemen, Rep.",YEM,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Zambia,ZMB,..
"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,Zimbabwe,ZWE,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Afghanistan,AFG,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Africa Eastern and Southern,AFE,2.6706941566402
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Africa Western and Central,AFW,6.79943753347723
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Albania,ALB,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Algeria,DZA,0.0510607766990319
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,American Samoa,ASM,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Andorra,AND,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Angola,AGO,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Antigua and Barbuda,ATG,0.586356401277371
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Arab World,ARB,0.33744188958617
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Argentina,ARG,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Armenia,ARM,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Aruba,ABW,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Australia,AUS,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Austria,AUT,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Azerbaijan,AZE,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Bahamas, The",BHS,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Bahrain,BHR,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Bangladesh,BGD,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Barbados,BRB,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Belarus,BLR,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Belgium,BEL,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Belize,BLZ,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Benin,BEN,29.4146397610609
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Bermuda,BMU,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Bhutan,BTN,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Bolivia,BOL,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Bosnia and Herzegovina,BIH,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Botswana,BWA,1.37509631191389
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Brazil,BRA,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,British Virgin Islands,VGB,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Brunei Darussalam,BRN,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Bulgaria,BGR,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Burkina Faso,BFA,4.84395981099954
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Burundi,BDI,0.277611266942301
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Cabo Verde,CPV,0.325286436650458
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Cambodia,KHM,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Cameroon,CMR,0.906469702330046
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Canada,CAN,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Caribbean small states,CSS,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Cayman Islands,CYM,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Central African Republic,CAF,6.83891897309405
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Central Europe and the Baltics,CEB,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Chad,TCD,15.3513531945339
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Channel Islands,CHI,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Chile,CHL,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,China,CHN,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Colombia,COL,0.452406993425654
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Comoros,COM,1.10332743735985
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Congo, Dem. Rep.",COD,3.90037922881513
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Congo, Rep.",COG,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Costa Rica,CRI,0.051516394463178
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Cote d'Ivoire,CIV,4.33396598479382
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Croatia,HRV,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Cuba,CUB,0.0877982056074842
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Curacao,CUW,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Cyprus,CYP,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Czechia,CZE,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Denmark,DNK,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Djibouti,DJI,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Dominica,DMA,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Dominican Republic,DOM,1.07705741049716
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Early-demographic dividend,EAR,0.469791788945418
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,East Asia & Pacific,EAS,0.224211490983
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,East Asia & Pacific (excluding high income),EAP,0.227425639251969
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,0.227428655833391
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Ecuador,ECU,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Egypt, Arab Rep.",EGY,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,El Salvador,SLV,0.80740871480039
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Equatorial Guinea,GNQ,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Eritrea,ERI,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Estonia,EST,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Eswatini,SWZ,1.43599736113712
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Ethiopia,ETH,2.6615349994197
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Euro area,EMU,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Europe & Central Asia,ECS,0.000956726011409915
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Europe & Central Asia (excluding high income),ECA,0.00388547759563091
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,0.00208521514386391
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,European Union,EUU,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Faroe Islands,FRO,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Fiji,FJI,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Finland,FIN,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Fragile and conflict affected situations,FCS,3.82352316459556
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,France,FRA,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,French Polynesia,PYF,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Gabon,GAB,1.21671663534344
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Gambia, The",GMB,0.0743393559316416
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Georgia,GEO,0.0057653118712274
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Germany,DEU,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Ghana,GHA,9.10194058357753
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Gibraltar,GIB,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Greece,GRC,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Greenland,GRL,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Grenada,GRD,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Guam,GUM,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Guatemala,GTM,0.635811330851567
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Guinea,GIN,0.670691337845966
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Guinea-Bissau,GNB,0.168477815731308
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Guyana,GUY,0.048418674003365
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Haiti,HTI,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Heavily indebted poor countries (HIPC),HPC,4.11666028735538
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,High income,HIC,0.00247404208170589
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Honduras,HND,1.11778925074671
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Hong Kong SAR, China",HKG,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Hungary,HUN,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,IBRD only,IBD,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Iceland,ISL,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,IDA & IBRD total,IBT,0.83639843720406
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,IDA blend,IDB,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,IDA only,IDX,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,IDA total,IDA,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,India,IND,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Indonesia,IDN,1.21641260564252
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Iran, Islamic Rep.",IRN,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Iraq,IRQ,0.0062659446755458
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Ireland,IRL,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Isle of Man,IMN,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Israel,ISR,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Italy,ITA,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Jamaica,JAM,0.730606277799767
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Japan,JPN,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Jordan,JOR,0.0482887328897127
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Kazakhstan,KAZ,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Kenya,KEN,0.750410945052579
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Kiribati,KIR,20.0012548481556
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Korea, Dem. People's Rep.",PRK,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Korea, Rep.",KOR,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Kosovo,XKX,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Kuwait,KWT,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Kyrgyz Republic,KGZ,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Lao PDR,LAO,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Late-demographic dividend,LTE,0.0169472445834882
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Latin America & Caribbean,LCN,0.127311299748342
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Latin America & Caribbean (excluding high income),LAC,0.133166800688998
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,0.128033017043012
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Latvia,LVA,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Least developed countries: UN classification,LDC,3.13372388773138
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Lebanon,LBN,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Lesotho,LSO,3.71123397536559
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Liberia,LBR,13.8881140203766
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Libya,LBY,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Liechtenstein,LIE,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Lithuania,LTU,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Low & middle income,LMY,0.858899727980772
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Low income,LIC,3.8337416280463
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Lower middle income,LMC,1.46573814436169
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Luxembourg,LUX,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Macao SAR, China",MAC,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Madagascar,MDG,13.437890693262
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Malawi,MWI,0.839015515255625
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Malaysia,MYS,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Maldives,MDV,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Mali,MLI,1.34066447254207
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Malta,MLT,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Marshall Islands,MHL,3.71070561929555
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Mauritania,MRT,1.86663786584063
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Mauritius,MUS,0.230798634712055
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Mexico,MEX,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Micronesia, Fed. Sts.",FSM,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Middle East, North Africa, Afghanistan & Pakistan",MEA,0.144498895792211
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,0.163159922126632
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,0.165174308358402
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Middle income,MIC,0.659793417570473
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Moldova,MDA,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Monaco,MCO,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Mongolia,MNG,0.140033746552973
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Montenegro,MNE,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Morocco,MAR,0.0831298883314275
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Mozambique,MOZ,4.48265979935195
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Myanmar,MMR,0.813072359078042
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Namibia,NAM,19.7511993004847
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Nauru,NRU,0.823058662829212
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Nepal,NPL,2.38396222230972
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Netherlands,NLD,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,New Caledonia,NCL,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,New Zealand,NZL,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Nicaragua,NIC,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Niger,NER,7.94403658397846
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Nigeria,NGA,7.10607257209097
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,North America,NAC,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,North Macedonia,MKD,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Northern Mariana Islands,MNP,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Norway,NOR,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Not classified,INX,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,OECD members,OED,0.0204007500337729
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Oman,OMN,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Other small states,OSS,1.02463370826085
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Pacific island small states,PSS,3.61804750957177
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Pakistan,PAK,0.479157456000053
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Palau,PLW,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Panama,PAN,0.199542812343623
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Papua New Guinea,PNG,5.32468729173854
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Paraguay,PRY,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Peru,PER,0.521580796551802
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Philippines,PHL,1.0454375322571
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Poland,POL,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Portugal,PRT,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Post-demographic dividend,PST,0.00103451808719122
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Pre-demographic dividend,PRE,4.73241803217264
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Puerto Rico (US),PRI,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Qatar,QAT,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Romania,ROU,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Russian Federation,RUS,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Rwanda,RWA,0.536379175887021
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Samoa,WSM,0.472880011571744
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,San Marino,SMR,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Sao Tome and Principe,STP,30.4034071982669
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Saudi Arabia,SAU,0.0446585525128621
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Senegal,SEN,1.02363524453372
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Serbia,SRB,0.0478709433962264
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Seychelles,SYC,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Sierra Leone,SLE,3.65806813845114
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Singapore,SGP,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Sint Maarten (Dutch part),SXM,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Slovak Republic,SVK,0
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Slovenia,SVN,..
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Small states,SST,1.21540097813766
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,Solomon Islands,SLB,7.71309267247823
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,"Somalia, Fed. Rep.",SOM,1.75545020077493
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,South Africa,ZAF,0.399412230580793
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,South Asia,SAS,0.0793468621180203
"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,South Asia (IDA & IBRD),TSA,0.0793468621180203
